F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,class
-0.426781428,2.404087657,-0.733386965,1.151241172,1.641956887,1.59478819,0.949804732,-0.429802267,2.620535532,0.456980585,0.327887532,2.290316534,-0.579687343,1.788633686,0.906623394,0.914524026,0.669416183,1.927165213,2.35346463,2.605196049,0
0.029767468,-1.447313388,0.491035106,-0.282359449,0.567874164,0.565865079,1.842656088,2.695551897,2.545768004,-0.541294522,0.404479495,2.149764769,-0.290903015,-0.083032752,1.541478809,2.286907941,1.76919711,0.67650232,1.328915011,0.626442766,0
1.457902627,0.813622634,1.520440147,1.294229393,0.499254232,0.890860271,1.252044554,0.764058893,1.588098036,1.241882698,1.067906599,1.522994954,1.750385415,2.409704178,-0.098503855,2.595713055,1.549981163,1.809379929,0.031556006,0.889503499,0
0.211852026,0.973481847,1.399413212,-0.230379452,1.123312759,-0.357584475,1.359665982,-0.226185917,0.146994532,-1.422892857,0.183188506,-0.140424215,0.518958196,-0.311809036,1.966564579,1.417151535,3.171635111,0.174130965,0.445214231,0.339001436,0
0.732159131,1.805160586,-0.119410229,2.196672074,0.452383097,1.708608095,1.505038834,1.976281561,0.417090756,-0.735388174,0.496627375,0.391970342,1.879293903,1.128429503,0.733850712,1.212740687,0.22683505,2.420066656,-0.45747021,2.352335601,0
0.681019399,1.855568935,2.63390047,0.023718781,1.640998794,0.763480643,1.984766421,2.075235812,0.354347009,2.002634891,2.034769667,2.22040951,2.53512027,1.916032806,1.495788615,0.480423582,1.286678778,0.028627221,1.525358702,0.765988334,0
0.239984421,1.220808382,1.886323742,2.083987359,-0.087783504,0.678811663,2.289273921,0.958084058,1.237061161,2.254881199,0.769639837,0.974775133,0.082519476,-0.042746462,0.956171419,2.084250667,-1.363952931,1.068964256,-0.281442049,-0.009706742,0
0.131654482,0.17410678,1.556745433,1.358417163,0.655645259,0.981430388,2.309021574,0.66081864,0.536660309,0.871658691,1.045636356,-0.664534044,-0.466633416,-0.197028063,3.248520343,-0.076419306,2.801623202,1.259515098,0.800567618,0.876275577,0
1.339529544,0.592470349,2.322816706,-1.947887716,0.237589091,0.88175178,1.578975814,1.692822523,-0.058086705,-0.133288736,1.299648184,0.380616725,1.007423761,-0.175951426,-0.467783149,-1.04549884,-0.008812781,-0.874326226,1.876193023,2.529133021,0
1.870414249,1.885554395,2.442485381,2.416374865,1.922642171,1.305938771,0.452303516,0.129213929,1.094860363,1.787075931,0.377312481,1.19308457,1.54815348,2.406659595,0.575402614,0.402629584,0.71255273,0.528532575,-0.783398282,2.010753775,0
1.464277081,2.333431304,3.112608273,0.790935021,2.604315501,4.163493799,1.436654424,1.686986572,0.525213788,0.306433669,1.547026383,0.981106254,0.995038417,1.959930003,0.585317822,0.541596387,3.747440246,2.993456175,0.014904638,0.899150438,0
1.855649831,1.351884188,2.873016287,0.654243837,1.425861188,-0.053037173,0.911879338,2.881120244,2.015646739,1.121446841,-0.043548024,1.258654289,1.895621368,-0.705994602,0.706494145,0.065676126,0.400443833,0.578912231,2.516485734,0.462139264,0
2.618816048,1.049591559,1.246050925,0.60326754,1.35283607,0.778981126,1.883666965,0.598386623,-1.026094536,2.349391267,0.919075755,-0.004998791,0.851247947,1.586733618,0.039495044,2.9585865,0.259678681,0.758579925,-0.087868045,-0.265791475,0
1.340997804,1.375631098,0.686765403,2.673583613,1.836607511,2.146056961,-0.761482346,3.376358138,1.584412832,1.573433709,0.342467398,0.423842135,1.325892111,0.019438523,1.616523375,2.032703547,1.187169985,0.308904199,1.320928178,0.835071448,0
1.277333891,1.629956436,0.066931765,-0.363961513,0.961756662,1.332875219,-0.384594122,3.449435685,1.138704212,0.122426513,0.994229709,1.598035354,0.357059927,1.496601874,1.11338078,3.331053249,2.152154539,1.044976181,0.595434733,0.876996953,0
-0.427543909,0.416108775,0.992013112,0.91944665,-0.725395199,2.983828071,1.765316485,0.450089048,-0.044357686,0.229494957,-0.540298714,0.736101631,0.211689862,0.262823203,-0.583118691,-0.103497988,1.396119646,0.908907923,2.344870276,-0.42541265,0
-0.503165537,-0.320878976,0.627687144,0.684887257,1.713094214,0.112282563,1.974588609,0.452356182,1.712558945,0.570461574,0.877157749,1.310060544,1.441936667,2.979645974,-0.615342868,1.561597858,2.278180998,0.821555634,1.061145763,0.407534525,0
1.403865917,1.863984011,0.913713738,1.519003285,2.257777901,0.024926571,2.190142519,1.871341062,1.419599332,1.107338177,1.693038968,1.409454256,1.298810871,0.199891463,0.833185847,0.791790733,1.133026621,1.869039168,0.41796433,0.196501668,0
2.105069592,0.169023089,1.771834238,0.666477217,2.574692908,2.744044219,1.913206692,0.875490919,0.171800527,1.395176781,0.430631391,1.420665864,0.849619781,1.767638155,2.716301872,0.631875379,-0.242317778,2.661994216,-0.191848866,-0.246934857,0
0.740727637,0.037511577,-0.241137484,0.245830221,1.975707112,2.209969273,2.769856227,0.15276565,1.390767202,-0.781103852,1.814464332,1.74957504,0.580140077,0.05577901,-0.571176559,1.10185956,-0.277252006,2.079678133,1.196405093,2.133307805,0
-0.195360663,1.560667049,1.95449875,1.044341582,-0.110509217,-0.73910986,1.718286916,0.518229963,0.182291318,1.429509795,-1.02786578,1.262626895,1.832976175,1.197468967,2.118664258,0.682574557,3.69970753,0.389242756,1.259191892,1.030513505,0
2.546995783,1.995878725,0.785331938,1.383670288,2.17167025,0.897928037,-2.618577613,0.7403664,-1.629757329,0.837316456,1.376802724,1.165581653,1.037406228,0.942142903,1.25532254,2.13479801,1.402001704,1.327145839,2.213727909,0.766069775,0
-0.557174727,-0.12293253,-0.889453684,0.672718005,0.501637564,0.669126266,2.282534536,0.821934228,0.213724064,1.261059039,0.690129808,1.765206597,2.460735924,2.103773995,1.944854862,1.691228914,0.252342683,-0.31284547,1.83371855,1.354482554,0
0.336115934,0.186858408,1.209173464,2.398932356,0.281054114,0.312968816,1.700612917,1.364838265,-0.518115295,0.971169361,1.51105733,1.657397496,1.135205621,-0.874726402,1.5630267,1.023545306,1.213526886,0.923099784,2.361340842,0.677746476,0
1.399846955,2.882437362,0.473056681,0.963682375,-0.041607796,-0.399604092,1.313512051,1.944210995,1.806494013,0.657240376,0.377867039,1.550911876,0.565978171,0.168504747,-0.388117054,0.9886198,0.507515723,0.580652818,1.241449961,1.371931985,0
-0.353824487,1.571739544,0.911429092,-0.269819285,2.887159938,1.460872933,2.168457484,1.222059921,-0.848707444,0.018641195,1.169879999,0.528004047,-0.200287775,2.304329938,2.385114008,1.64617398,1.459926926,0.956590078,2.487491166,0.951675964,0
1.204399762,1.270892476,1.767934541,-0.229830749,1.135744916,0.938089879,1.22427981,0.574289043,1.260369785,1.829273203,0.042779977,1.074720349,1.788158826,-0.059229194,2.812036076,-0.483589146,0.270822406,-2.040600466,0.9653002,2.490192494,0
1.120850251,0.996324082,2.830310046,1.281130578,1.501312988,0.009026153,1.476347633,0.19902695,0.829413753,1.334162602,0.579962612,1.847087971,-0.512531186,0.761632295,2.733874447,0.423358733,0.794459196,1.123278682,0.077590471,1.153847555,0
1.542177014,2.095375035,-0.487088869,2.415665789,0.893787784,0.299919392,-0.083350302,1.467924319,0.817756911,1.79464011,-0.211447835,1.185673803,0.516510018,-0.591658189,2.277870522,0.369998942,0.650023547,1.775872698,1.217098637,0.189099982,0
1.357612024,0.82339861,-0.51532006,1.473894736,0.805177078,-0.538397845,0.02803491,1.643249078,1.656957377,1.317827081,2.167893647,0.060502438,2.019394735,1.073240414,0.866491053,0.583887086,3.101160154,3.038556775,1.035949619,0.595856427,0
0.852651474,0.911992774,2.238882874,0.642413741,1.683871112,-1.680356117,0.90335577,0.429454508,-0.813136649,0.858571588,2.15448431,1.44182379,3.635695269,1.946610655,0.335623158,-1.140043154,2.241944364,2.15098408,0.153732347,2.007108732,0
3.251602134,2.415533944,0.32740101,0.846602095,1.097771994,0.983236111,2.2748385,0.725292755,2.028586845,1.036578267,0.721486589,-0.57613434,0.640426168,-0.026490193,3.335716532,1.6353129,2.574479717,0.322533446,1.31607959,0.276701813,0
1.207188769,-0.377665183,2.176880954,1.471171935,0.285391583,1.078705096,2.718031556,0.859929705,1.112578186,1.607565994,1.093844913,1.565277363,-0.058585774,0.487148712,0.778187049,-0.241248223,0.308044159,3.073276063,-0.308577769,1.127581041,0
1.850066156,1.302303558,1.186057668,1.914269469,0.648283228,-0.195258135,0.095378198,1.701344808,1.221467319,-0.015702848,0.515320867,0.814255492,1.383236948,1.148567343,-0.413813184,1.75605244,2.650256497,1.235798342,2.580457906,0.693237257,0
0.109880934,0.830812958,0.377341549,0.274227167,-0.041016264,0.488423947,1.603614016,2.083582493,1.048489754,0.511630965,-0.847998495,0.263928278,-1.027158067,0.509359238,-0.865928345,1.036750389,1.107256131,1.851351805,1.493102499,-0.318982776,0
0.490244685,1.083201896,-0.812006806,0.209062027,1.676712629,1.108860351,0.297636498,1.77915277,1.686247926,0.428832144,0.787060865,0.372549179,2.472760472,-0.29918893,0.249684124,-0.761118131,-0.193153435,0.910473609,0.915705542,2.015634752,0
1.956650898,2.413276158,-1.413712778,0.96595228,0.944935198,0.415497087,1.892114166,0.134845346,1.025864158,2.67812593,0.672259439,0.158143734,0.779625508,1.399300188,0.169650598,0.956667292,2.93857806,0.683469888,-0.242760659,0.711106177,0
-0.281447628,-2.22124175,2.445470552,1.87404632,1.387598519,-0.108239704,1.707477816,2.74840528,1.546705201,0.645343841,0.083391969,0.617249864,-0.642866931,-0.40091182,0.055406045,-0.801003416,2.134032328,-0.034090657,1.555646176,0.706612613,0
-0.077331079,1.628330845,3.543706274,1.123709344,0.760637427,0.468294137,0.381956466,1.291519281,2.695376696,1.950613172,-0.156548202,1.527117217,-0.860497251,3.511698679,0.007847541,1.279716507,3.173439265,1.252354792,-0.100458,0.97044379,0
0.707670555,0.407380802,2.557085153,2.085730155,0.581069095,0.875313951,1.796206241,2.400200897,0.917074036,-0.964596781,-0.522278711,1.713410695,0.092616879,1.273774907,0.494741233,1.853809841,0.027112837,0.38377703,1.330891632,0.674982513,0
1.466772887,0.075421235,1.47659196,0.593178583,2.940861658,0.824685894,0.112575523,1.060959635,1.834282548,2.193722571,1.708704719,1.897869305,1.247075385,-1.003491243,-0.057770206,0.098173563,1.683244422,1.097674507,0.043426574,2.106700961,0
2.356259234,0.991275856,1.594467121,0.677196401,0.154699488,1.708514462,-0.51328528,-0.001900384,1.055028266,0.370206954,-0.620487238,1.73401518,1.748077847,2.49592308,-0.870534903,1.626780979,1.256454916,-0.250884888,1.842760841,1.355008604,0
0.822061126,0.353919526,1.372961935,1.437086989,-0.857931786,1.159493134,-0.043616064,-0.112366589,2.953263388,1.974059755,1.230462624,2.063822374,2.53012087,0.129812473,-1.733585972,0.774677887,0.843134987,2.159312217,-0.573206024,1.001781841,0
0.713485099,-0.263573333,0.480665072,3.515010075,0.061974917,0.631535136,1.321782732,-0.456811246,1.590526177,-0.040705749,0.302555895,1.139568471,-0.130551691,0.533872341,-0.026469617,1.018578676,1.205972952,2.316069828,0.875736851,1.355912133,0
1.890443297,0.261933562,0.609370106,1.235514797,2.015681366,1.726500823,1.454772327,2.017662016,0.014172623,-0.515399667,0.53405184,1.113768174,1.540752471,2.013928299,0.783697912,1.427741828,1.529347648,1.676585397,1.225738652,1.803035653,0
0.740089,2.164009505,1.710823275,-0.111419435,-0.55316116,-0.865974585,1.417514368,-0.356986733,2.483220539,1.880185231,2.370930215,1.316924727,2.063964046,0.941093311,1.91030153,0.313089826,1.167815364,2.30525003,0.37877517,0.847522647,0
0.764788977,0.857728338,3.140733911,0.429499828,-0.185561368,1.314021389,0.880593279,-1.163731683,-0.585862251,1.673952147,1.037850929,-0.147251463,1.825628222,0.513649879,0.200322035,1.543394341,2.83957839,-0.044869345,2.484604674,1.498503324,0
1.657035059,0.418714568,1.074663593,0.445460378,1.548905525,-0.304790786,1.244761263,1.367028697,0.012644587,0.187582963,1.54371953,2.884287722,-0.580080212,1.126275179,-0.186510958,2.626587806,0.291341664,0.804466078,1.282771652,1.287447937,0
1.228676598,1.82812448,0.945050487,2.278934066,0.716062332,1.632511189,0.264365908,0.798988994,0.985292052,0.543981257,1.834014805,1.542285371,0.073970609,0.405767182,0.284955134,-0.286904896,-0.64898768,0.214357444,1.079050497,1.380173588,0
1.577331161,2.359391445,0.732027304,0.771403493,1.901060752,-1.174088927,1.989583064,0.916966876,0.051296202,1.893082104,1.279015774,1.528211971,0.631766307,2.331523827,-0.919509879,0.983848039,1.827825358,1.996523972,0.61363194,1.738405503,0
4.219133518,1.198747843,2.907286203,2.985166364,0.109542154,1.315186793,0.416427198,1.35761639,1.249730502,1.311819571,0.234459239,0.809586024,2.217377372,-0.983862378,-0.222317687,0.797102384,-0.347917791,-1.189959334,-1.290566005,1.748394003,0
1.277485141,0.662923784,1.33127159,0.651565334,0.535510497,2.101973727,1.47859674,-0.711788942,-0.524185515,1.226015786,-0.222659289,1.059629701,2.75719495,2.83952149,1.03539203,-0.689355087,1.541152752,2.991183632,1.511760868,1.086273285,0
0.542646832,1.132830756,1.167683597,2.058875413,1.71351329,1.664061054,0.841142303,0.006944606,1.698190083,2.393848585,1.728471581,0.783728856,0.269151856,0.929495375,2.455870192,1.576716966,1.331546661,-0.822730474,2.458425039,2.55760082,0
1.71346188,0.25332811,1.689298705,0.266039217,2.309542863,1.636294656,0.653463343,1.2839768,2.17514258,-0.036757602,2.427190914,0.206325365,0.591474646,0.43267043,1.500203748,0.591487407,0.267928117,0.822958192,1.95401639,1.237101735,0
1.472404168,1.008259774,0.180672251,2.690460333,0.563276085,2.237749977,1.471943238,1.377411085,-0.280234552,0.893924331,2.486778028,2.127045116,1.332765892,1.54506116,1.579453803,1.663942564,1.100642913,-0.472004218,1.71125114,-0.174800583,0
0.778869723,1.344913621,2.385176709,2.672942276,2.407677292,-1.540442045,-1.072291751,1.51508643,0.99662278,2.221009905,1.992614658,-0.176886469,1.844800116,1.15976772,0.799434622,1.061865355,0.790851014,1.512849674,2.82030585,1.748750654,0
-0.164141828,2.231483822,-0.429946085,2.789511555,0.856848923,1.208475225,1.448478997,0.690213337,2.1646676,2.138749999,-2.082627763,0.766070882,0.650909619,-0.433864511,1.436031351,1.591107532,1.928303508,1.095916737,1.191819897,2.061555516,0
-0.13112329,1.252897142,1.999290858,1.702279849,-0.469464379,0.075091702,2.792577464,0.877238398,1.81507115,0.364515254,1.796002211,0.665806593,0.588971075,0.656958226,0.762097289,2.416093325,1.169951837,2.55975288,1.477230329,0.675562053,0
1.135870536,-0.567149421,2.038457093,1.362304472,1.474212227,0.95363937,-0.089907963,1.307076126,0.158703657,0.038873769,0.657857065,1.545457647,0.614221893,-0.03384841,2.495564086,1.444212712,1.606614387,0.582519253,0.300188052,2.226462864,0
0.703452586,0.976397815,1.354295191,1.753778219,0.404320313,1.356432568,1.435909074,1.8206434,-0.497804532,0.389587477,1.143746817,0.079891202,2.127158533,1.799017669,1.737516844,1.800366998,1.679084045,2.955597781,1.43136521,0.885102404,0
2.965402672,1.388289622,1.957388958,0.616023173,0.862108127,1.841781539,0.394263176,-0.022567625,0.566511525,0.488551405,1.350828199,-0.256825908,1.237887982,1.407098043,1.599480685,1.135018247,-0.158314141,1.360846793,1.030441861,0.443262589,0
1.536864036,0.538641666,1.284378398,2.779501056,0.062825039,0.891224011,0.066760675,1.77219478,1.047271427,1.166208617,1.341396207,0.042273053,1.651761553,0.865440321,-0.208611592,-0.733912489,1.408250465,-0.660974393,0.168639019,2.113280437,0
0.345941907,0.621837128,1.365301183,1.17844417,2.096388865,0.847169706,0.973832185,0.258272609,1.935684685,-0.199251777,0.886268281,1.614645923,-0.65964309,2.165214481,0.300757661,1.085904881,2.039135613,-0.279077859,1.104421867,1.795823607,0
1.314509763,0.678145422,-0.667775738,1.699643954,1.875111852,1.217121906,-0.148832726,0.640341174,1.917895898,-0.500573464,1.151008298,-0.739923105,-0.390124405,2.297010995,-1.913693182,1.761637221,-0.999386222,0.592925332,1.017837491,1.435890455,0
1.98402192,1.077446056,1.171855609,2.570280392,0.914648651,0.869911273,1.643315663,-1.143707052,1.838261508,2.495312908,0.837142664,0.245354498,1.648368713,0.451435611,1.339478196,2.489594729,-0.247116226,2.7841052,2.564296305,1.82389534,0
2.840586499,0.55839623,1.253265381,0.831265405,1.369622264,-0.910452802,0.174229153,1.499983731,0.538577573,1.148425928,1.359966634,1.009393363,2.201355806,2.329915373,-0.154425512,0.474848944,1.913313116,0.957656037,1.754237339,0.312877212,0
2.51021098,-0.92988434,1.029160964,0.927892726,-1.445691665,1.844147454,1.327667227,2.027884748,2.343869024,0.422108518,0.127817726,0.778093189,0.899970613,0.33226848,-0.31589913,1.674833203,0.882151016,0.737457288,-1.171349967,0.457199396,0
1.787757696,0.220960108,1.796524566,1.048668749,1.951535401,1.815994516,-1.099049342,2.425781449,-0.211708388,2.003085372,2.190170861,2.652040837,-0.314156197,-0.159455353,2.623082024,1.657652934,1.468990119,1.874791929,2.400535093,1.259895543,0
1.627568768,1.669383617,-1.274057398,2.716651378,0.599701672,0.176181168,1.027343769,0.305868749,0.287855735,2.056295298,1.501562294,0.025319781,1.429806019,0.667641768,1.874422919,1.49374453,1.430495813,1.321324534,1.554838656,0.582937688,0
0.773127822,1.467641097,1.884681931,-0.148626069,0.863122533,1.50559909,1.731103836,2.316533132,1.553053706,0.539277104,0.255554553,-0.188459581,-0.724664533,1.034454577,0.711225477,1.782986804,-0.237846654,-0.007429312,2.344217287,-0.408357174,0
1.455479687,1.117540846,0.488667586,0.47342134,0.138535083,1.627287499,0.841662786,0.550225047,0.943747104,2.200108948,0.934319985,1.780673125,0.666455529,-0.617331051,0.959975037,1.084507488,0.705516774,0.767884764,-0.064343701,-0.335238288,0
0.225745134,1.033040931,0.524408909,1.162731482,1.153700024,-0.353629167,-0.470551619,1.687024996,1.037956288,0.716505244,1.426489402,-0.335374498,0.379915542,1.150982371,0.001122091,1.582513248,0.525853663,0.86930949,-0.454775735,2.720577957,0
-1.037887948,1.212967406,0.426088219,2.349724924,-0.538718684,1.224604659,1.418322651,1.065331483,2.955952931,0.758590094,1.594182848,0.701577837,1.605291498,1.45566562,1.964937926,-0.472625139,0.182303552,3.258137147,1.301748873,2.20592243,0
0.309267427,1.287193003,0.48744635,1.718065666,0.658136731,0.382826081,0.335836264,0.768644624,-0.403192224,0.279469004,0.924517651,1.253116616,0.160793771,-0.688078151,2.411478071,-0.260164291,0.97899721,0.753344985,1.133545083,3.700283527,0
1.199583585,2.343678291,-0.610887247,1.702966616,-1.334063711,0.942068414,2.660391644,0.064566776,0.265529867,2.540653449,2.758538058,0.901382153,0.635949969,2.080774653,1.909167259,1.316018497,0.979698667,-0.006064768,2.063759415,0.771682382,0
2.060897182,0.264977342,-1.232496177,1.912532249,-0.397145747,-0.419602416,2.283172202,-0.82094765,-0.13553511,1.201113705,1.725067399,2.959465192,1.565304723,0.248284937,2.751288566,1.4640979,1.033643397,0.027800018,1.118518785,0.663210156,0
-0.120831425,1.127026446,0.931754774,-1.11952686,-0.379767779,3.346146241,1.951233718,2.357186852,-0.624228904,0.066450184,-0.155957292,1.711536977,0.74223107,2.007805559,0.250071386,1.222795086,1.238736879,0.554916244,0.448562807,1.264487648,0
0.373127471,-0.34192197,0.059657551,0.813262527,1.420861721,0.70887246,1.696393361,0.379615259,1.840175241,1.837895608,-0.092969545,2.496048245,0.948310532,0.824643621,2.021365556,2.097360222,2.826709671,0.325134622,1.34698077,3.604101133,0
-1.213088267,1.308450443,2.373305535,2.014517129,1.791693029,0.999035495,2.351465155,0.542216927,2.76977054,1.834973998,1.211736543,-0.164347533,1.441838924,1.924401516,0.83628446,1.432861304,0.994871292,0.763629852,1.202671307,1.056447899,0
1.419235285,-0.333089081,0.90088455,-0.485415443,0.565135066,0.024060958,0.790605138,1.064088487,1.862091836,2.082284249,3.324368545,0.454233158,0.294731655,1.446246452,-0.067269839,0.208443547,1.161038037,1.696677714,0.844633996,2.314913257,0
2.97946937,-0.364372593,0.433919921,0.663166326,3.267395407,2.418311096,-1.023858271,-0.724540316,0.050642989,2.465043157,0.821680592,0.456474573,0.772198615,1.81248578,0.832179767,1.835759636,3.220090059,1.772099496,1.898588734,1.185723977,0
-0.09981612,-1.164470895,1.288616134,0.305690579,1.521971338,1.287650839,0.339382806,-1.181658712,0.110696345,0.083687447,1.385069711,0.22881174,0.729196622,0.602526181,0.253148227,0.04181349,1.36561273,2.563965895,0.552544427,0.453758214,0
1.797230362,1.309625136,-0.146175729,1.403000903,1.90031163,0.365329843,1.119095832,0.995561872,2.575922662,-0.877745716,-0.004619627,1.272929911,2.839682531,1.346339688,2.063553478,0.484128399,2.459617944,0.331723878,2.636078428,1.807108929,0
0.696127622,0.383423598,0.870891207,2.193030242,1.432888744,0.39281746,1.173926139,1.605791098,1.905887046,0.563570083,0.746993786,1.416775038,-0.059665723,0.516303672,-0.030563916,-0.579240853,-0.143651606,-0.26130886,0.988237923,-0.315383539,0
1.762242159,1.996628954,-0.225346475,1.612380809,2.102951243,1.016661119,1.505949852,-0.104415107,-0.443407764,-1.026450572,0.375525186,-0.510726949,1.904703648,0.286855936,-0.586082818,1.344545191,2.460966445,1.155075779,1.203773762,1.723813645,0
0.719417146,-2.74951926,0.216763018,0.386695284,0.789728617,0.381680201,1.865182864,1.077941344,0.247652114,2.005137112,1.909642487,1.171320736,2.807685839,0.557309891,2.08184051,1.615608921,0.319711888,2.410322822,-1.209916242,-0.239404996,0
0.838857372,1.154142504,0.442565158,1.347600034,0.743090268,1.915485015,0.747343079,-1.646939494,-0.669968651,0.592829635,0.49378322,0.378866396,-0.223846016,2.244329733,1.189194514,2.390689638,1.352728351,0.189136379,-0.190458093,0.503293283,0
-0.197447469,1.592367678,-0.455861565,0.208041812,0.12377877,2.07850904,-0.640873102,1.084470224,-0.074661105,0.778570307,0.437574692,1.562205293,0.625722571,0.243294011,-0.299180343,1.668338957,0.021757585,0.939967625,1.015841157,0.138372807,0
2.656361005,0.437183893,1.568212912,0.346039252,2.371200439,1.009391804,-0.550891976,0.407576991,0.005688422,0.01425735,0.02430292,1.411531254,3.021683924,1.969274727,1.718579281,0.654654102,1.509472472,-0.30260408,1.201774553,1.362469893,0
1.295720091,1.36015476,0.456591469,-0.522850515,2.340297865,3.101914909,-0.358075918,1.464252969,2.547743545,-0.65278485,-0.536507373,0.706971706,-0.049610376,0.121918666,2.206686461,-0.301917908,-0.083474727,3.159499292,-0.535004187,-0.592301289,0
-0.319192179,0.375966434,0.186293167,-0.293018774,1.636961032,1.066039706,0.452076552,-0.473600735,0.284557093,1.843804155,1.883713335,0.869598535,-0.008160914,1.40140042,1.697590385,1.178034375,2.003872374,1.408355755,2.126195141,1.480599992,0
0.733361955,0.104657317,2.633406883,0.861929948,1.3200146,1.659784873,3.806060802,1.719356689,1.748951194,-0.238916419,-0.005484198,0.531518672,0.521458809,2.296407444,-0.925259107,-1.239169991,1.328991246,0.686166693,1.280654597,1.296880069,0
1.29790959,0.998141962,1.053541936,1.499360345,0.711512091,-1.271601184,0.29978607,0.876585997,1.460010463,1.452712128,2.117736316,1.115093544,0.569421783,1.879003514,0.793634854,3.467436601,4.591578726,3.019763543,1.924228791,1.221915834,0
0.861104059,0.407693433,0.948419056,-0.357721342,2.829607781,1.922863088,0.859796191,1.962886376,2.015427378,1.590231837,3.792850511,0.595755172,2.82833105,1.120122416,0.64004579,0.555978491,0.819784934,1.471547136,1.244450485,2.385408224,0
1.424903797,2.846837235,1.077153386,-0.135810226,2.413747309,-0.165121637,-0.363559613,0.772060811,1.915712546,1.118824424,-0.295478089,1.931686151,0.268403344,0.601584444,0.936141019,0.794657852,0.057498064,1.707435656,1.494334962,0.010452098,0
1.632507334,1.299150986,1.267688425,1.617212747,0.875464118,0.976900844,1.92083641,1.035793484,0.944799509,0.210940793,1.271586943,2.061310572,2.858141036,1.774802998,-0.238856851,0.782369633,0.643762601,0.024975376,0.134086085,0.539086843,0
0.628953581,0.918417262,0.692727761,1.650475482,1.983555581,0.031498836,1.815927446,1.249581019,2.117246195,0.26857468,0.973958892,0.547826105,0.878469469,0.135048584,1.001351977,1.124236143,1.159702428,0.717840928,1.005087824,0.628021129,0
2.047617829,-0.124538627,-0.036986133,0.73085709,0.920556781,0.528754669,-0.576812236,0.52211382,1.496640103,-0.761743392,0.953762334,0.589000529,-0.445087638,1.362724563,-0.258195483,-0.425295284,0.700497207,1.279057352,1.84885939,-0.454221748,0
-0.163217307,2.02179914,1.597710862,2.230728659,1.835196097,0.649046567,-0.046367488,1.371583616,-0.15088902,-0.422424668,-1.285210149,0.861119449,2.016124969,0.5360566,2.986138944,2.195487628,-0.581716689,2.256964501,0.21138055,-0.380604465,0
0.203704289,0.546179359,1.133681031,2.435776277,0.055947762,0.281898921,-0.144510137,0.499318409,-0.694338892,2.11575335,-1.422281088,-0.031701864,-0.21703324,1.112816423,0.349853025,1.037542064,1.482490245,0.2305911,0.249087381,1.132177357,0
1.788994569,0.918499104,0.31023584,-0.450468293,-0.614015267,0.755864181,-0.847670647,0.85943689,1.968233555,1.562250959,2.534572106,1.075316948,-0.081372143,0.467811064,0.588985956,0.377627774,0.855849464,0.053163633,1.746342113,1.303146497,0
1.30659225,0.985047115,-0.157619823,1.405320897,1.807101495,-1.561858401,0.358859284,2.786667228,0.019318729,1.533996167,0.138680537,0.994211056,1.238854682,1.827431377,1.507519217,1.949301708,0.248297295,1.233330161,0.716646504,0.126989141,0
3.510265567,1.792669199,0.814751082,1.125182008,0.203915033,1.330961981,1.655666239,1.232066461,-0.104459075,0.406327287,0.377723824,0.230539183,0.022087016,0.658312581,2.843144386,-0.061096682,1.444829249,0.762801305,1.328408961,2.76506381,0
1.107965969,1.022860314,1.031958253,1.507275382,3.453524907,2.890359384,0.337370955,1.532707944,-1.030428085,0.133802754,-0.700275336,0.065710433,0.214282005,0.231373264,1.725909458,0.856113271,0.848365877,-0.824011985,0.485812671,0.550831353,0
1.606281217,0.390321127,1.785863236,0.861407535,1.197735832,0.731670259,1.922875843,1.893474608,1.893500137,0.437028208,1.025477829,1.517685344,0.380807022,3.28973436,0.116733999,-1.470828126,0.570955409,1.857053989,0.50927483,1.08552633,0
1.392714785,0.879285096,2.502699565,0.403463226,1.328010351,0.042207513,1.703418334,1.126188691,-0.78508634,-0.053644439,2.208486354,-0.29368426,1.574707359,0.658653517,2.355729766,0.965873325,1.444967835,-0.197298952,1.977800505,1.285053043,0
1.33781226,1.678281317,1.330997846,1.606420279,-0.100172412,0.037577741,0.946955735,0.834077435,1.88542661,0.678881302,0.736177162,1.295934857,0.405726772,3.05030702,1.79844198,1.51905084,0.421602672,0.869407322,1.904964504,0.932520379,0
0.876825494,1.73615857,1.088881094,1.785540903,2.801206344,-0.086215395,0.275425152,1.569527055,1.994473534,2.429954553,1.011358568,1.744129253,2.121295766,1.947345181,1.641733024,2.524019679,0.838081921,2.013207479,1.265781673,1.097691359,0
0.548606946,0.658095382,1.651733441,0.876016771,0.622141844,0.633608486,0.967951205,2.793361477,0.758162019,1.140799635,1.866793543,1.068429326,0.901839473,-0.273771786,1.309033398,2.024016466,0.456218337,0.73367246,-0.705134492,1.041678536,0
-0.496564993,1.617354483,1.792373228,1.694153725,0.228289557,-0.052352828,2.071912438,-0.075186913,1.434787061,-0.966668003,0.089658478,1.472831827,1.873875098,0.941512861,0.931925202,1.320829816,-0.491044979,1.634734295,0.515845425,0.370176788,0
0.589509203,1.272956172,1.077015567,0.837834561,0.691072439,1.06391439,-0.292754706,1.797314521,2.063550531,1.461438793,0.924723059,1.036539885,1.028066695,0.493758942,0.912176259,1.36345118,-0.510463581,1.903855312,1.5240621,2.867611716,0
